pair_id,customer_tweet_id,customer_msg,brand_reply,created_at
uc_2983800,2983800,"Hey @115877 @Uber_Support, my order says delivered but never arrived...not cool.",@822798 Here to help. Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,Thu Nov 30 05:40:53 +0000 2017
uc_635845,635845,@Uber_Support r u not listening to my query,"@270777 We've responded via DM, please check your messages. Thanks!",Wed Nov 22 18:27:29 +0000 2017
uc_1941582,1941582,@115873 @uber_support what is happening here? Why can’t you communicate changes effectively? https://t.co/YnjWoGmXFz,"@272963 Thanks for reaching out and providing feedback, Damon. We'll pass this along to the appropriate team so they can take a look into this.",Sun Oct 29 22:08:13 +0000 2017
uc_1881856,1881856,@115873 please help me,"@561576 Hi there! Here to help. Let us know if you have any specific questions, or visit our help site at https://t.co/ek6lECjMS3 for more info.",Sat Oct 21 18:39:49 +0000 2017
uc_1311983,1311983,"@Uber_Support Trying to coordinate rides for others during Norcal fires, need support and questions answered ASAP!!!","@426579 Thanks for reaching out to us about this, Alex. Please DM us your questions so we can further assist you. We look forward to your reply.",Sat Oct 14 00:03:37 +0000 2017
uc_588799,588799,Seriously @115873? I added the wrong promo code and now I can’t delete it. #frustratedcustomer,@259162 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the boxes at the bottom so we can get in touch.,Sun Dec 03 16:24:33 +0000 2017
uc_2691275,2691275,@Uber_Support @264924 Talking to a robot for gods sake,"@756789 No robots here, Freddie! We've sent you a DM in furtherance of our efforts to assist you with your trip concern. Please check your inbox for information pertaining to next steps. We absolutely want to help you, and we very much look forward to having the opportunity to do so.",Mon Nov 20 01:54:51 +0000 2017
uc_2749415,2749415,"@115873 @Uber_Support Just a suggestion: for the uber pool option, kindly give the option of allowing other passengers to be dropped early. Ex. A car has 2 passengers, the 1st is bound for ortigas, the 2nd is bound for Makati. Pls give the option for the Makati-bound passenger...",@769797 We're here to help! Send us a DM with your email address so we can assist.,Mon Nov 20 23:38:06 +0000 2017
uc_1462125,1462125,@Uber_Support Thanks for your prompt response. I would love to be able to DM you guys to explain the scenario more,"@226792 Hey there, Arnab! We think that's an excellent idea. Please send us your email address, as well as the details of the scenario surrounding your account/payment concern, via DM. We look forward to hearing from you. https://t.co/sd7yH5jmbJ",Sun Nov 26 01:54:44 +0000 2017
uc_2887713,2887713,@Uber_Support Uber charged me 350 rupees for no reason using my paytm account. Why so?,"@800761 Send us a note here; https://t.co/dInR3racif, and our team will be able to help!",Tue Nov 28 13:12:32 +0000 2017
uc_2496381,2496381,"@115877 Ok , thank you","@407583 Here to help, Sandra. A member of our team has followed up via DM.",Mon Oct 30 01:51:14 +0000 2017
uc_1689547,1689547,"@Uber_Support hi, just signed up for uber hoping to get the $15 credit. Trying with code hittheroad, it says it is not working for my acc??",@512977 We're here to help! Please send us a note here; https://t.co/O1dsjntprg so our team can assist.,Mon Nov 06 20:19:43 +0000 2017
uc_1411712,1411712,@115873 this driver is a menace! Nearly ran me over twice. Not paying attention to pedestrians at all. #Uber #Bad Driver. https://t.co/Ha2mb5eNOx,@448109 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 02 00:16:06 +0000 2017
uc_219949,219949,"@Uber_Support: I booked three different SUVs during five mins. One told me he was 15 mins away, when the app said 6 and yelled at me to","@168449 We'll be happy to review these charges, Pedro. Please reach out at https://t.co/lyqXfbVdYK and we'll take a look.",Thu Oct 05 00:00:07 +0000 2017
uc_74884,74884,Just calculated that @115873 and @115877 owe me £386.31 after charging “me” for all the times drivers cancelled and food that never arrived?,@132756 Here to help! Please send us a note at https://t.co/wW2bTlNcsR and we'll be happy to look into this for you.,Thu Nov 30 11:05:17 +0000 2017
uc_549983,549983,@Uber_Support My driver drove in the exact opposite direction of my dest until i asked to get out. App refunded me 20 cents. Human help pls?,@140652 Here to help! Please send us a note via https://t.co/y4EDPcVZOI so our team can connect.,Sat Dec 02 18:52:24 +0000 2017
uc_456831,456831,@Uber_Support I've not received any email as of yet.,"@223439 Hey there, David! We absolutely want to assist you. A member of our team has reached out to you via DM. Please refer to our most recent message for information pertaining to the steps we're taking in furtherance of our efforts to help. Thank you!",Thu Nov 30 20:27:27 +0000 2017
uc_2968422,2968422,@Uber_Support That’s a cancellation fee form-she finally showed up and blamed traffic which isn’t the case (and she never responded to messages). Not good customer service at all.,"@192805 Hello, Guy! Thanks for your patience. Please check your DM for our reply.",Wed Nov 29 23:41:03 +0000 2017
uc_274507,274507,@115873 every time you make your booking a few minutes before a text says the price is higher. Today's was crazy DOUBLED. No more!!,@181581 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Oct 06 05:44:35 +0000 2017
uc_769687,769687,"@115873 hi can u plz undisable my account , it got disabled for no reason and I'm rlly annoyed :)","@303779 Here to help! Send us a note here, https://t.co/Md7v036OoC, and our team will follow up.",Wed Oct 11 23:07:22 +0000 2017
uc_893497,893497,@115873 wrong to levy “cancellation” charge when your driver decided to cancel pickup.,"@332158 Sorry for the trouble! Send us a note here, https://t.co/h840Iouehc and our team will be in touch.",Fri Oct 20 21:12:46 +0000 2017
uc_1173120,1173120,@Uber_Support *happened,"@395924 That doesn't sound right, Zach. Send us a DM with your email address so we can follow up ASAP.",Tue Oct 24 20:01:36 +0000 2017
uc_472512,472512,"Dear @115873 @Uber_Support just checking, who runs your company? Bots or humans? From the attached screenshot, it looks like computers run things at Uber. Scary! #future_is_worrying #uberhack #Uber @120319 https://t.co/kQVCj492KI",@227523 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Fri Dec 01 09:18:18 +0000 2017
uc_271369,271369,@115873 worst cab service by Uber never recommend to any to use it,@180752 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Fri Oct 06 01:54:13 +0000 2017
uc_1149007,1149007,@Uber_Support Not gettng verification code... https://t.co/hIKtHoWsrr,"@390395 Sorry for the trouble! Send us a note here, https://t.co/dwDjAokZht, and our team will be in touch.",Mon Oct 30 12:35:12 +0000 2017
uc_2476323,2476323,Had the rudest @115873 driver today smh imma stop taking uber for awhile,@370806 Here to help! Send us a note here; https://t.co/CpWTFOquUn and our team will be able to assist!,Wed Nov 15 13:54:35 +0000 2017
uc_313327,313327,@Uber_Support Why can’t you help me here?,"@190820 Hey Matt, it's always best for us to have the trip and account info handy through our system.",Sat Oct 07 05:06:58 +0000 2017
uc_2738011,2738011,@Uber_Support NO GO. UBER in Brazil doesn't have Uber XL.,@739585 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Mon Nov 20 22:18:28 +0000 2017
uc_2524602,2524602,"@115877 wow why is the surge 14$+ is toronto???? Is this a glitch? And how come certain restaurant I use to order from are ""too far now""",@718910 Here to help! Send us a note here; https://t.co/NcKEnQDmxQ and our team will be able to assist!,Thu Nov 30 23:53:42 +0000 2017
uc_429617,429617,@Uber_Support The driver is not receiving my call and is going in opposite direction.why so?i am stuck in rain,"@217175 Sorry to hear this, Abhijit! Please reach out to us here: https://t.co/XijNMfvSmO to further connect.",Tue Oct 10 14:25:23 +0000 2017
uc_1097878,1097878,@Uber_Support I have reached out through email and the app,@379071 Hi Leah! Please send us a DM with your email address with details so we can follow up.,Mon Oct 23 22:22:13 +0000 2017
uc_2805304,2805304,"@Uber_Support Yes, I saw this page a dozen time. It says ""scheduling a ride in advance does not guarantee you'll be connected with a driver. "" How do I know I surely have a driver?- do I get an information about car and a driver in [Your Trips] page of Uber App?- because I see no driver info.","@782438 We can certainly understand your concern, Hyeonji. When you schedule a ride, a nearby driver-partner will be requested on your behalf at the beginning of the pickup window you selected. At that point, you will see your driver's information. Hope this clarifies.",Wed Nov 22 02:51:28 +0000 2017
uc_2699200,2699200,@Uber_Support what a rubbish response! Total lies! I want a refund ASAP. https://t.co/uPAZI36MMa,@758329 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Sun Nov 19 19:58:55 +0000 2017
uc_2383462,2383462,I got charged for a ride I didn’t even take wtf @115873 ????? I’m a broke college student SOS,@687049 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,Fri Oct 20 07:40:34 +0000 2017
uc_1083078,1083078,@Uber_Support @115873 https://t.co/VFcOuszP6Z,@375491 Sorry to hear of the trouble! Please reach out to us here: https://t.co/e8HVorX5rh so we can follow up.,Mon Oct 23 17:21:03 +0000 2017
uc_1226673,1226673,@Uber_Support can't sign up for new account with uber..Johnstown-altoona pa area. pls cal me at ph 814 330 9387,@407785 So sorry for the trouble! Please contact us via https://t.co/2GUj1y6rFA so our team can connect.,Wed Oct 25 18:58:42 +0000 2017
uc_457857,457857,"@Uber_Support I've been on since 430pm, done several trips and there is still nothing there! Pls tell me I didn't lose all that work!!",@225206 We're aware of the issue and are working to resolve ASAP. We appreciate your patience.,Fri Dec 01 02:47:36 +0000 2017
uc_2652720,2652720,@Uber_Support What did u mean you guys have been screwing with me for 3 days. First somebody hacked my card got my account shut down. I had to make a new one and get a new debit card and now I can’t get back in my Account!!! What the hell is going on?? @116276 @115873,"@271774 @116276 @115873 Thanks for reaching back out to us about this, Sara. We have gone ahead and escalated this to the appropriate team. Please give them time to look into this and get this resolved. Thank you for your patience.",Sun Nov 19 07:12:36 +0000 2017
uc_80873,80873,"@Uber_Support my house address is elite homes apts,opposite to Karnataka sslc examination board office,48,6th cross road,malleshwaram,bangalore-560003.but you have shown in the receipt as soundarya pride in 7th cross road in malleswaram.so please correct my address inyour records",@133942 Hi there! Please reach out to https://t.co/QDn91HzZV0 and fill out the boxes at the bottom so we can get in touch.,Thu Nov 30 13:16:52 +0000 2017
uc_1038200,1038200,@Uber_Support Already did. Heard nothing back. I suppose I should have expected that.,@365607 Happy to further assist you. Can you please send us a DM with your email address and additional details?,Fri Oct 27 08:03:40 +0000 2017
uc_2776153,2776153,@Uber_Support FIX THIS @115873 !,@267055 Sorry to hear about the trouble. Our team has looked into this ride and have adjusted the fare for you. This will be reflected in your trip payments within the next 3 business days. If we can assist with anything further please let us know!,Tue Nov 21 16:57:41 +0000 2017
uc_1166834,1166834,@Uber_Support 9654278004 Driver refuswd to take my rides but still cancellation has been charged to my account. Very unfair business,@195611 Our team has recently responded via email. Please reply there if you have additional questions.,Tue Oct 24 18:21:12 +0000 2017
uc_100069,100069,"@Uber_Support Ok, I did that and am getting no response.",@137919 We have followed up via DM.,Thu Nov 30 18:46:41 +0000 2017
uc_2401578,2401578,@115873 hi my account says it’s temporarily disabled... don’t know why and there isn’t anything on your help. What can I do,@326895 We're here to help! Send us a note via https://t.co/BDlHSjUF9c so our team can connect.,Fri Oct 20 13:27:10 +0000 2017
uc_2916504,2916504,Waiting for your call about the #uber accident @115873,@803962 We hope everyone is ok. Please confirm your email address or phone number through direct message so we can follow up immediately.,Tue Nov 28 23:32:17 +0000 2017
uc_622808,622808,"@115877 @267827 said we can get discount on first two deliveries with promocode through 11/12, but app says it's expired! https://t.co/RO8yKCTVbs",@267826 Here to help! Send us a note at https://t.co/h3vAjBLlBH so our team can connect.,Tue Nov 07 18:09:21 +0000 2017
uc_2805266,2805266,@115873 @Uber_Support My drivwr asked cash on a non cash trip. I asked him to cancel and then he refused to cancel and kept going on. I had to cancel it and said u complain in Uber they would not anything . This is ur reputation. Another driver same issue https://t.co/X1Vkn0Xljy,"@318517 Sorry for the inconvenience. Send us a note here, https://t.co/fS660s7JFo and our team will be able to assist.",Wed Nov 22 02:35:12 +0000 2017
uc_864623,864623,@Uber_Support I just did...'awaiting further instructions and connections. thank you!,"@325344 We're unable to see your DM, Dan. Please use the link below to send us your information. https://t.co/sd7yH5jmbJ",Fri Oct 20 17:25:42 +0000 2017
uc_1106593,1106593,@Uber_Support Solve this issue yaar,"@381160 Hey, Arman. We see that one of our team members have gotten back to you via in app support please follow up there.",Sun Oct 15 04:49:01 +0000 2017
uc_2121220,2121220,"Whoa @115873 @Uber_Support @2780 - why did I get a ""corrected fair"" charging me DOUBLE what I was quoted...nearly an hour after the ride???",@624979 Thanks for reaching out. We'll get this sorted out! Please send us a note through https://t.co/rMyIZ1kWhc so we can help.,Thu Oct 19 06:05:16 +0000 2017
uc_1568871,1568871,@Uber_Support I did already... and spent 2 weeks working with them without a solution,"@484011 Hello, Jonathan! Thanks for your patience. Please check your DM for our reply.",Sat Nov 04 16:45:17 +0000 2017
uc_773570,773570,@115873 says they over charged me because I mistakenly lookedat uberpool estimate. Maui doesn’t have uberPool #808news #uber #WednesdayWidsom,@302510 We've been in touch via DM!,Wed Oct 11 22:38:34 +0000 2017
uc_2804461,2804461,@Uber_Support How do I request a ride w/o a functioning cell phone? I tried to do so online but I can't get the verification code b/c my phone is broken!,@419869 Hi there! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 22 02:05:01 +0000 2017
uc_129958,129958,@Uber_Support One of the worst experience with Uber Pool. My trip was ended in half way and I was asked to leave vehicle by Customer Care executive when driver contacted him. Horrible treatment? Shame on Uber! https://t.co/luVbyjLwzO,@145296 Here to help! Send us a note at https://t.co/K05RdmK3t4 so our team can connect.,Thu Nov 23 09:26:46 +0000 2017
uc_1941532,1941532,Instead of resolving the issue they just keep writing back same terms and bullshit. @Uber_Support Use to be a big fan of #Uber but u suck. https://t.co/eX8xctELSU,"@577370 Sorry to hear that, Kamran! Please DM us some additional details of your concern so we can connect with you. https://t.co/sd7yH5jmbJ",Sun Oct 29 21:05:23 +0000 2017
uc_1110328,1110328,@Uber_Support Just wondering when I'll be approved to drive. I finished my car inspection over 3 weeks ago. Still haven't heard anything.,"@382037 Here to help! For more info regarding your concern, please visit; https://t.co/Iw8Hz9DyiU",Tue Oct 24 01:16:40 +0000 2017
uc_1095226,1095226,@115873 been charged for an Uber that I wasn’t even told had arrived. I was waiting for the Uber where the app said I should wait....,@378451 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,Mon Oct 23 21:17:43 +0000 2017
uc_2412935,2412935,@Uber_Support Still didn’t work. How are you going to compensate me for this and by the looks of it the rest of London also? #MajorFail,@693668 We're so sorry you didn’t get your free Original Glazed Dozen box. Demand was through the roof and stocks ran out. Stay tuned for more fun promotions soon!,Thu Nov 16 20:26:40 +0000 2017
uc_1660458,1660458,"Uber drivers can’t find simple locations so when they tell you to cancel the trip, you still get charged smh. It’s stupid. @Uber_Support",@480725 Send us a note at https://t.co/QsI1vsvcif and a member of our team will follow up soon.,Mon Nov 06 04:24:25 +0000 2017
uc_1966561,1966561,@Uber_Support When i'm access the app It ask to update my number and when i put It the app says that my number are in use the same happens with my email,@582803 Here to help! Send us a note via https://t.co/mSBDsMUeID and we'll be in touch.,Tue Oct 31 12:16:15 +0000 2017
uc_232583,232583,@Uber_Support Will wait only for 5 days if Uber won't respect my Language i am not going to use this app and tell my friends too.,"@154517 We're here to help, Shail. For more information on how to change your language settings, please visit this link: https://t.co/zSsPJHQn6M.",Sun Sep 24 11:53:59 +0000 2017
uc_782144,782144,@Uber_Support hi there! Uber said I canceled a trip earlier today but I didnt. I didnt see the Uber driver show up. And now there will be a charge?? help!! thanks,@306712 Here to help! Send us a note here https://t.co/e8HVorX5rh so we can assist.,Thu Nov 30 22:07:05 +0000 2017
uc_2671647,2671647,@1562 i got a promo code frm u guys. But i cannot able to use it. It is saying that my account cannot use a promo and it ll charge me with normal fares. Please help me out!!,@752286 Please send us a DM with your account email address + details and we'll connect.,Tue Oct 31 10:14:24 +0000 2017
uc_1864787,1864787,@Uber_Support I was charged for a ride that never showed up,@466140 So sorry to hear about this! We see your DMs and we'll be following up with you there shortly. Please keep an eye out for updated messages.,Fri Oct 20 15:20:00 +0000 2017
uc_1041389,1041389,@Uber_Support Having issues when entering verification code. Once I enter the code it give me an error message in ubereats and uber app!?!?,@366295 We see your DM and will follow up there.,Sat Oct 14 17:53:01 +0000 2017
uc_1670448,1670448,@115873 THEN WHEN I TRIED TO CALL HIM HIS FUCKING PHONE WAS OUT OF SERVICE!!!,"@508513 Sorry to hear about this experience - DM us with the name of the driver, along with your account email so we can follow up with you.",Tue Oct 17 15:35:02 +0000 2017
uc_2023363,2023363,@Uber_Support I do have recording of that driver asking for cancellation and i ll not pay even a single peni for that. Kindly stop looting.,@598405 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Wed Oct 18 20:22:41 +0000 2017
uc_1539393,1539393,"@Uber_Support Did I click on the right link? I don’t have an outstanding balance, I verified my number. So confused but thanks. 🤷🏽‍♀️",@477166 Let's take a further look into this. Please send us your email and phone number linked to your account.,Sat Nov 04 04:55:56 +0000 2017
uc_2335113,2335113,@Uber_Support Hey instead of refunding me you guys charged me MORE! 323500630six. NO customer service # no chat support this is BS!,@328658 We see your support messages &amp; we'll follow up directly there as soon as possible. Thanks for your patience in the meantime.,Fri Oct 20 01:43:27 +0000 2017
uc_1343726,1343726,@Uber_Support https://t.co/ezlX5mZep7,@433397 We're here to help! Send us a note via https://t.co/1xM0TILvAI so our team can assist.,Fri Oct 27 16:06:48 +0000 2017
uc_1119640,1119640,@Uber_Support What kind of drivers do you guys employ?! 😡😡,"@159421 Here to help, Matthew! Send us a DM with your email address with more info so we can assist.",Tue Oct 24 06:09:32 +0000 2017
uc_1111592,1111592,"@Uber_Support Already opened a ticket, was pretty much told there is nothing they can do. So im done with @115877",@382368 We'd be happy to take a second look at this for you. Please send us a DM with your email address so we can follow up right away.,Sat Oct 14 01:16:45 +0000 2017
uc_2652833,2652833,"I am not able to login with application, it is showing that my password is incorrect. There is no problem when I log in with web. @Uber_Support",@748132 Here to help. Send us a note at https://t.co/Md7v036OoC so our team can connect.,Sun Nov 19 06:55:19 +0000 2017
uc_2627841,2627841,"@115873 @Uber_Support this dude calls me thrice asking for destination and knowing ur drivers,I ignore twice n third time he says my car has.. https://t.co/hTDmhhM1EF",@742198 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Fri Nov 17 17:06:32 +0000 2017
uc_2052588,2052588,@Uber_Support I was charged almost 80$ for no reason and was double charged for a trip I took this weekend and no one is responding....,@607032 Sorry about the confusion! Send us a DM with your email address and more details so we can follow up.,Wed Oct 18 23:45:18 +0000 2017
uc_126494,126494,@Uber_Support my Mail reciepent address is :__email__,"@144391 Hi, Tarun! Please DM us further details as it's not clear as to what had happened on the trip. We look forward to your response so we can get this handled.",Fri Nov 24 02:56:57 +0000 2017
uc_306703,306703,@Uber_Support Sent,@189222 We've followed up with your DM. Please check there for more information.,Fri Oct 06 23:19:21 +0000 2017
uc_1085290,1085290,@Uber_Support Hi. I would like to find out where my background screening check is.at right now. Could you provide me with its link? Thanks,@352435 We can take a look! Send us a note via https://t.co/tv4psVy8sr so our team can get in touch.,Mon Oct 23 17:59:21 +0000 2017
uc_1098758,1098758,Been waiting for my #uber for like 10 min. He was a min away and cancelled the trip! WTF?,@300491 Sorry to hear about that! Can you please contact us via https://t.co/593jusU1lP so our team can connect.,Mon Oct 23 22:21:13 +0000 2017
uc_2206501,2206501,@Uber_Support why is it such a hassle to change payments?,@645148 Happy to further assist you. Send us a DM with your email address so we can assist.,Thu Nov 09 23:01:41 +0000 2017
uc_2207990,2207990,"@115877 yo, if the wrong food gets delivered don't have me reorder it and then deliver the original stuff freezing cold and inedible. Looking at you @87161",@645501 Sorry for the delay. Our team is currently reviewing your email and will follow up shortly.,Fri Nov 10 01:33:08 +0000 2017
uc_959368,959368,WHY DOES UBER POOL PICK PEOPLE UP WHO ARE COMPLETELY OUT OF MY WAY @115873 ???????,@347616 We can take a look! Send us a note via https://t.co/kUyzFAuBFV so our team can get in touch.,Sun Oct 22 01:54:23 +0000 2017
uc_2942674,2942674,"@115873 This friend is THEEEE most harmless human on Earth, turns out the driver made up this incident because he didn’t have change and wanted her to walk to a gas station and make change for him.","@812992 Hi there! Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/balq3Eyso6 so we can assist them further. Please let us know if you have any other questions.",Wed Nov 29 13:58:22 +0000 2017
uc_1749370,1749370,@Uber_Support Can you help me?,"@527269 Here to help! Send us a note here, https://t.co/LDXEzScUGp, and our team will be in touch.",Tue Oct 17 20:26:23 +0000 2017
uc_1268446,1268446,"very dissapointing, difficult 2 submit support issues 2 @Uber_Support driver didn't close the ride after dropping me, was overcharged 500 Rs",@417003 Sorry for the trouble! Send us a DM with your email address so we can follow up.,Thu Oct 26 13:24:10 +0000 2017
uc_39702,39702,@Uber_Support But I need to know now this is a scheduled ride for Friday.,"@124695 Hi, Betsy. There is no way to confirm that information until you have been matched up with your driver once the request has been accepted.",Wed Nov 01 17:31:08 +0000 2017
uc_791980,791980,"Had a sweet racist uber driver tonight. By sweet, I mean not sweet and just racist.",@308851 We're here to help! Send us a DM with your email address so we can assist.,Sun Oct 08 02:03:30 +0000 2017
uc_2915136,2915136,"@Uber_Support @806934 That's the whole issue, UberEATS need to offer phone support, like myself being left with missing food + drink with no reply for over 24 hours is NOT acceptable!","@806571 Hello, Paul! Thanks for your patience. Please check your DM for our reply.",Tue Nov 28 23:13:57 +0000 2017
uc_2446487,2446487,@Uber_Support My issue isn't covered there at all. It's literally an error message saying that my request could not be processed. This is no help at all.,@173215 We're here to help! Send us a DM with your email address so we can assist.,Wed Nov 15 01:21:20 +0000 2017
uc_2545780,2545780,"@115873 I’m currently experiencing the worst ride of my life. My driver has missed turns and exits on purpose, caused me to miss my train, which means im about to have to pay for a very expensive direct ride to work and tried to drop me off in the middle of the highway. Furious.",@723601 Here to help! Send us a note via https://t.co/2qNW2wZ8Mg so our team can connect.,Thu Nov 16 14:00:48 +0000 2017
uc_1641428,1641428,@Uber_Support would be nice if you make the designated pickup zones like at Levi stadium no smoking Zones.,@491870 We'll be happy to take a closer look. Send us a note via https://t.co/QDn91HzZV0 so our team can connect.,Sun Nov 05 23:59:59 +0000 2017
uc_91611,91611,@115877 just ordered @McDonalds burger &amp; fries were cold from waterloo branch. Had to wait 20 minutes. Starving no food. really disappointed. first time using uber eats too. Please rectify,@135867 We're sorry to hear this was your experience. Kindly contact us via https://t.co/jP6giifgNM and we'll be in touch.,Wed Nov 29 20:12:57 +0000 2017
uc_2837707,2837707,"@115873 I have a $123 charge for your services, but I don’t use uber unless I’m in Atlanta &amp; I haven’t been there in over a year . 🤔 help?",@253815 We're happy to look into this - send us a note at https://t.co/jm4ITwt95w so we can follow up!,Mon Nov 27 15:56:41 +0000 2017
uc_622756,622756,@Uber_Support How long would it take? I need to leave ASAP,@267812 Sorry for the delay. Our team is currently reviewing your email and will follow up shortly.,Wed Nov 22 17:55:36 +0000 2017
uc_1682792,1682792,@Uber_Support That takes me to a referral program page. What does that have to do with no promotions showing up. No boost zones for this week?,@341046 Sorry for the confusion. Please send us a note at https://t.co/WToW6dugx0 and we'll be happy to look into this for you.,Mon Nov 06 16:43:33 +0000 2017
uc_2981971,2981971,"@115873 @119983 Hi, my number is blocked can'tuse Uber in my phone, alsotried tocreate account from my device usingother numbers, not working..I think device isalso blocked, can you help? This is the second time Iam writing this tweet, first written on 19Nov,no responseyet..",@822455 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Thu Nov 30 05:07:26 +0000 2017
uc_948935,948935,@345042 @115877 their delivery fees be more than the fuckin food bruh,@345041 We're here to help. Can you please send us a DM so we can connect?,Thu Oct 26 04:08:25 +0000 2017
uc_288978,288978,Be aware @115877 will not help nor refund you on orders if you receive bad food due to their lack of riders! @115873 shouldn't accept jobs https://t.co/uIKiK59d0s,@184860 Sorry to hear about this! Send us a DM with your email address so we can take a closer look.,Mon Oct 02 12:02:23 +0000 2017
uc_2402962,2402962,@148768 @115877 still can't get them at Baker Street,@691545 Sorry to hear about the trouble. Demand is currently high. Please keep trying!,Tue Nov 14 14:30:10 +0000 2017
uc_207234,207234,"@115877 your service is so bad lmao this is the second time I've had a uber driver avoid coming straight to me, he just drives in circles.","@165024 Sorry to hear about this, Christian. Please connect with our team here; https://t.co/0oDYZOkLQ2, so we can better assist.",Fri Oct 06 21:53:50 +0000 2017
uc_1692005,1692005,@115873 getting multiple replies from UBER. This was a HIT and RUN. I gave u all the info I have. Ur company is SHAMEFUL no HELP,"@498986 We just got back to you via DM, Deborah.",Mon Nov 06 17:09:44 +0000 2017
uc_611364,611364,@Uber_Support I have sent a note but haven't received a response. May I please be assisted?,@265358 We've made an adjustment and an updated receipt has been sent to your inbox for review. Please let us know if we can help with anything else!,Sat Nov 25 13:56:08 +0000 2017
uc_1148095,1148095,@115877 @Uber_Support I did not pay $10 so I could be fed rice with a bug in it. I didn't even eat my food because I was so freaked out 😰,@358497 That doesn't sound right. Let's take a look. Visit https://t.co/balq3Eyso6 so we can follow up.,Sat Oct 14 22:56:19 +0000 2017
uc_1085282,1085282,"@Uber_Support A driver threw us out of his SUV at the airport for having luggage, after coming home from Puerto Rico doing disaster recovery",@376006 Sorry to hear what happened. Please send us a note here; https://t.co/fS660rQ8NQ and our team will get in touch.,Mon Oct 23 18:11:47 +0000 2017
uc_631935,631935,Am I able to sue @115873 now that my drivers license has been compromised?,"@218566 Here to help! Follow up here; https://t.co/tv4psVy8sr, and our team will connect right away.",Wed Nov 22 16:06:11 +0000 2017
uc_1491930,1491930,"@Uber_Support when am i going to be an uber select driver, i have the car, the rides (50+) and 5 stars",@305082 Here to help. Send us a note at https://t.co/ZKt0NHVs3P so our team can connect.,Fri Nov 03 09:46:56 +0000 2017
uc_1449727,1449727,@115873 why are the airports trying to ruin y'all by making me travel so far out of the way?,"@456412 Here to help! Follow up here; https://t.co/FF2YGTGjuA, and our team will connect right away.",Mon Oct 16 19:34:07 +0000 2017
uc_2381992,2381992,@115873 wow your driver literally sexually harassed my sister. And then had the audacity to report as the other way around and charge her a cleaning fee of $150.00. Way to go,@686713 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Tue Nov 14 05:28:03 +0000 2017
uc_327489,327489,"@Uber_Support I got two replies saying it's a policy. What is your policy? If you needed, you should have charged me 100 rupee then and there and I would have paid without any complaint. But showing lower amount and charging higher amount is serious cheating. It's not about 20 rs, but ethics.",@194066 Hi there! It seems a member of our team has reached out to you. Please check your email and follow up with them there. We apologize for any inconvenience this may be causing you and appreciate your continued patience throughout this matter.,Sat Nov 25 13:15:40 +0000 2017
uc_349155,349155,Overcharged! I've taken poolride frm FilmCity Noida. I've given full payment to driver. But still showing Rs160 as due. @119983 @115873,@199103 Sorry to hear about that! Can you please contact us via https://t.co/6IqAxVj2X4 so our team can connect?,Sun Oct 08 07:52:02 +0000 2017
uc_404683,404683,@Uber_Support can regular uber gift cards be used for ubereats?,@211779 Happy to help! You can use an Uber gift card for both rides and UberEATS orders.,Mon Oct 09 20:21:04 +0000 2017
uc_703121,703121,"@115873 My account is disabled, can you help?",@287963 Here to help! Send us a note via https://t.co/Md7v036OoC so our team can connect.,Thu Nov 23 17:53:48 +0000 2017
uc_928286,928286,@115873 along with @115877 you should deliver alcohol !!!,"@340255 This mostly depends on local regulations, Hasso. We're always adding more options to our menu though. Stay tuned!",Fri Oct 13 20:15:52 +0000 2017
uc_2170130,2170130,my @115873 driver sold my iphone that i️ left in his car...even when i️ reported it a missing item. only found out from the poor soul he sold it to #lyftforlife #ubercrooks,"@636621 Happy to help! Send us a note here, https://t.co/rOtqyWzf0B and our team will follow up.",Thu Nov 09 04:01:49 +0000 2017
uc_53021,53021,"@Uber_Support hi there! i received an email that Ride Pass would go on sale today at 10a, but still not seeing it. is it delayed?","@127426 Hey there, Rosie. Sorry about the trouble with purchasing the Ride Pass. Ride Passes are limited and do sell out fast.",Wed Nov 01 17:22:44 +0000 2017
